fecha,apertura,maximo,minimo,cierre,volumen,openint
"2020-01-03","1833","1947","1833","1947","","0"
"2020-01-04","1947","1947","1947","1947","","0"
"2020-01-05","1947","1947","1947","1947","","0"
"2020-01-06","1948","1952","1941","1943","","0"
"2020-01-07","1944","1944","1889","1913","","0"
"2020-01-08","1915","1921","1898","1898","","0"
"2020-01-09","1898","1898","1829","1852","","0"
"2020-01-10","1865","1865","1818","1818","","0"
"2020-01-11","1818","1818","1818","1818","","0"
"2020-01-12","1818","1818","1818","1818","","0"
"2020-01-13","1843","1865","1827","1828","","0"
"2020-01-14","1837","1868","1837","1854","","0"
"2020-01-15","1854","1859","1821","1821","","0"
"2020-01-16","1821","1821","1802","1807","","0"
"2020-01-17","1808","1832","1808","1831","","0"
"2020-01-18","1831","1831","1831","1831","","0"
"2020-01-19","1831","1831","1831","1831","","0"
"2020-01-20","1832","1832","1832","1832","","0"
"2020-01-21","1848","1924","1848","1924","","0"
"2020-01-22","1924","1992","1924","1984","","0"
"2020-01-23","1987","2015","1987","1997","","0"
"2020-01-24","2001","2082","2001","2080","","0"
"2020-01-25","2080","2080","2080","2080","","0"
"2020-01-26","2080","2080","2080","2080","","0"
"2020-01-27","2088","2146","2088","2146","","0"
"2020-01-28","2146","2146","2100","2102","","0"
"2020-01-29","2102","2102","2002","2040","","0"
"2020-01-30","2040","2070","2040","2052","","0"
"2020-01-31","2052","2090","2051","2090","","0"
"2020-02-01","2090","2090","2090","2090","","0"
"2020-02-02","2090","2090","2090","2090","","0"
"2020-02-03","2090","2090","1996","2015","","0"
"2020-02-04","1992","1992","1891","1891","","0"
"2020-02-05","1885","1894","1868","1894","","0"
"2020-02-06","1899","1938","1899","1912","","0"
"2020-02-07","1915","1915","1865","1875","","0"
"2020-02-08","1875","1875","1875","1875","","0"
"2020-02-09","1875","1875","1875","1875","","0"
"2020-02-10","1875","1893","1875","1893","","0"
"2020-02-11","1886","1999","1886","1997","","0"
"2020-02-12","1997","1997","1883","1961","","0"
"2020-02-13","1969","2087","1969","2055","","0"
"2020-02-14","2055","2055","2024","2029","","0"
"2020-02-15","2029","2029","2029","2029","","0"
"2020-02-16","2029","2029","2029","2029","","0"
"2020-02-17","2029","2030","2029","2030","","0"
"2020-02-18","2035","2063","2035","2063","","0"
"2020-02-19","2065","2065","2045","2053","","0"
"2020-02-20","2136","2138","2094","2094","","0"
"2020-02-21","2094","2094","2040","2058","","0"
"2020-02-22","2058","2058","2058","2058","","0"
"2020-02-23","2058","2058","2058","2058","","0"
"2020-02-24","2058","2078","2058","2074","","0"
"2020-02-25","2074","2094","2054","2094","","0"
"2020-02-26","2094","2106","2082","2106","","0"
"2020-02-27","2106","2228","2106","2184","","0"
"2020-02-28","2229","2288","2226","2263","","0"
"2020-02-29","2263","2263","2263","2263","","0"
"2020-03-01","2263","2263","2263","2263","","0"
"2020-03-02","2263","2272","2262","2262","","0"
"2020-03-03","2262","2262","2199","2224","","0"
"2020-03-04","2224","2224","2184","2208","","0"
"2020-03-05","2208","2353","2208","2353","","0"
"2020-03-06","2353","2512","2353","2414","","0"
"2020-03-07","2414","2414","2414","2414","","0"
"2020-03-08","2414","2414","2414","2414","","0"
"2020-03-09","2788","2818","2745","2794","","0"
"2020-03-10","2744","2856","2744","2803","","0"
"2020-03-11","2803","2978","2803","2971","","0"
"2020-03-12","3160","3233","3135","3225","","0"
"2020-03-13","3158","3159","3100","3103","","0"
"2020-03-14","3103","3103","3103","3103","","0"
"2020-03-15","3103","3103","3103","3103","","0"
"2020-03-16","3319","3553","3319","3544","","0"
"2020-03-17","3539","3673","3539","3611","","0"
"2020-03-18","3814","4050","3812","4040","","0"
"2020-03-19","4084","4147","4084","4115","","0"
"2020-03-20","4121","4121","3978","4064","","0"
"2020-03-21","4064","4064","4064","4064","","0"
"2020-03-22","4064","4064","4064","4064","","0"
"2020-03-23","4238","4519","4238","4519","","0"
"2020-03-24","4519","4519","4167","4295","","0"
"2020-03-25","4295","4330","4260","4260","","0"
"2020-03-26","4260","4269","4148","4148","","0"
"2020-03-27","4146","4249","4146","4166","","0"
"2020-03-28","4166","4166","4166","4166","","0"
"2020-03-29","4166","4166","4166","4166","","0"
"2020-03-30","4166","4166","4050","4050","","0"
"2020-03-31","4050","4050","3804","3884","","0"
"2020-04-01","3884","3999","3884","3962","","0"
"2020-04-02","3962","3962","3875","3877","","0"
"2020-04-03","3877","3877","3708","3708","","0"
"2020-04-04","3708","3708","3708","3708","","0"
"2020-04-05","3708","3708","3708","3708","","0"
"2020-04-06","3708","3708","3612","3617","","0"
"2020-04-07","3588","3753","3588","3753","","0"
"2020-04-08","3753","3921","3753","3921","","0"
"2020-04-09","3936","3936","3834","3858","","0"
"2020-04-10","3858","3858","3858","3858","","0"
"2020-04-11","3858","3858","3858","3858","","0"
"2020-04-12","3858","3858","3858","3858","","0"
"2020-04-13","3860","3928","3860","3928","","0"
"2020-04-14","3928","3932","3855","3879","","0"
"2020-04-15","3879","4075","3879","4040","","0"
"2020-04-16","4040","4040","3975","3985","","0"
"2020-04-17","3925","3925","3462","3487","","0"
"2020-04-18","3487","3487","3487","3487","","0"
"2020-04-19","3487","3487","3487","3487","","0"
"2020-04-20","3247","3484","3247","3460","","0"
"2020-04-21","3460","3696","3460","3696","","0"
"2020-04-22","3696","3862","3696","3846","","0"
"2020-04-23","3888","4062","3888","4056","","0"
"2020-04-24","4056","4075","4047","4068","","0"
"2020-04-25","4068","4068","4068","4068","","0"
"2020-04-26","4068","4068","4068","4068","","0"
"2020-04-27","4068","4122","4055","4055","","0"
"2020-04-28","4082","4082","4004","4004","","0"
"2020-04-29","3999","4320","3999","4051","","0"
"2020-04-30","3396","3500","3396","3499","","0"
"2020-05-01","3499","3565","3499","3565","","0"
"2020-05-02","3565","3565","3565","3565","","0"
"2020-05-03","3565","3565","3565","3565","","0"
"2020-05-04","3627","3684","3627","3633","","0"
"2020-05-05","3633","3633","3496","3496","","0"
"2020-05-06","3496","3496","3361","3362","","0"
